DeviceId;EpochTimestamp;Timestamp;State;WaterTemperature;WaterLevel
CoffeeMachine;1,67E+12;2022-12-06T11:10:56.944Z;Not Brewing;6.552.465.979.489.770;33
CoffeeMachine;1,67E+12;2022-12-06T11:10:58.957Z;Not Brewing;7.188.848.500.986.540;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:00.965Z;Not Brewing;7.775.559.959.812.760;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:02.970Z;Not Brewing;759.472.196.499.099;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:04.976Z;Not Brewing;614.712.196.361.016;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:06.980Z;Not Brewing;61.234.795.609.689.100;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:08.992Z;Not Brewing;6.119.539.039.528.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:11.000Z;Not Brewing;7.614.380.551.644.530;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:13.008Z;Not Brewing;660.741.747.574.753;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:15.013Z;Not Brewing;7.813.688.854.910.360;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:17.036Z;Not Brewing;735.475.803.254.592;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:19.051Z;Not Brewing;61.024.633.127.522.700;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:21.058Z;Not Brewing;6.703.173.155.390.470;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:23.063Z;Not Brewing;6.560.398.594.152.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:25.071Z;Not Brewing;6.448.873.792.593.230;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:27.076Z;Not Brewing;6.429.723.331.524.730;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:29.084Z;Not Brewing;7.885.529.755.776.810;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:31.094Z;Not Brewing;61.369.225.605.118.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:33.101Z;Not Brewing;7.080.801.586.185.320;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:35.108Z;Not Brewing;60.167.471.412.189.700;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:37.115Z;Not Brewing;6.997.960.559.842.310;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:39.124Z;Not Brewing;7.901.023.044.066.860;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:41.125Z;Not Brewing;7.174.327.159.975.490;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:43.134Z;Not Brewing;6.356.769.391.038.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:45.140Z;Not Brewing;6.893.421.122.458.770;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:47.147Z;Not Brewing;7.950.544.035.390.570;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:49.153Z;Not Brewing;6.740.832.527.296.080;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:51.157Z;Not Brewing;7.417.493.121.730.520;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:53.169Z;Not Brewing;7.537.863.298.767.460;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:55.173Z;Not Brewing;6.354.252.901.804.300;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:57.179Z;Not Brewing;7.933.787.612.268.840;33
CoffeeMachine;1,67E+12;2022-12-06T11:11:59.186Z;Not Brewing;7.328.694.469.971.670;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:01.190Z;Not Brewing;6.660.106.967.614.610;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:03.200Z;Not Brewing;6.487.311.542.079.810;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:05.206Z;Not Brewing;7.455.182.984.809.670;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:07.212Z;Not Brewing;7.506.727.521.305.580;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:09.217Z;Not Brewing;6.416.827.752.974.260;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:11.220Z;Not Brewing;6.898.030.645.636.930;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:13.230Z;Not Brewing;6.866.472.759.518.720;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:15.235Z;Not Brewing;6.591.882.549.084.400;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:17.241Z;Not Brewing;6.697.088.357.121.060;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:19.247Z;Not Brewing;7.038.703.104.527.680;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:21.252Z;Not Brewing;7.572.931.547.284.340;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:23.259Z;Not Brewing;7.953.512.839.672.730;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:25.265Z;Not Brewing;6.721.559.627.932.690;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:27.269Z;Not Brewing;6.831.474.494.411.720;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:29.276Z;Not Brewing;6.018.668.461.890.910;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:31.284Z;Not Brewing;6.534.714.024.978.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:33.286Z;Not Brewing;649.570.810.178.295;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:35.292Z;Not Brewing;7.116.448.869.831.070;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:37.298Z;Not Brewing;6.808.125.219.207.480;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:39.300Z;Not Brewing;6.454.976.278.981.840;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:41.307Z;Not Brewing;675.823.288.807.403;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:43.313Z;Not Brewing;6.009.749.734.825.970;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:45.318Z;Not Brewing;60.912.335.921.276.200;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:47.327Z;Not Brewing;6.633.085.336.165.170;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:49.332Z;Not Brewing;7.627.106.080.647.820;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:51.339Z;Not Brewing;7.951.738.231.463.390;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:53.345Z;Not Brewing;7.249.287.298.412.070;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:55.349Z;Not Brewing;6.718.647.537.544.660;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:57.357Z;Not Brewing;6.259.955.142.924.220;33
CoffeeMachine;1,67E+12;2022-12-06T11:12:59.362Z;Not Brewing;7.742.789.422.777.000;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:01.368Z;Not Brewing;7.084.087.480.407.380;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:03.379Z;Not Brewing;7.160.896.719.697.810;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:05.391Z;Not Brewing;744.995.490.439.469;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:07.397Z;Not Brewing;6.761.797.260.969.060;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:09.399Z;Not Brewing;7.073.147.849.434.590;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:11.407Z;Not Brewing;6.617.473.520.190.530;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:13.412Z;Not Brewing;7.920.397.091.286.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:15.415Z;Not Brewing;7.429.677.020.966.550;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:17.421Z;Not Brewing;6.184.749.920.466.760;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:19.449Z;Not Brewing;6.423.305.652.529.890;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:21.457Z;Not Brewing;6.552.837.229.596.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:23.471Z;Not Brewing;7.795.318.027.148.770;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:25.476Z;Not Brewing;7.764.779.630.043.340;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:27.481Z;Not Brewing;6.515.864.437.618.530;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:29.481Z;Not Brewing;6.329.713.949.787.510;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:31.490Z;Not Brewing;7.666.279.492.417.180;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:33.497Z;Not Brewing;61.456.427.405.087.200;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:35.507Z;Not Brewing;7.526.063.446.634.470;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:37.507Z;Not Brewing;6.622.269.777.888.590;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:39.511Z;Not Brewing;7.532.261.201.012.740;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:41.516Z;Not Brewing;7.062.209.379.341.140;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:43.518Z;Not Brewing;780.919.114.152.826;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:45.529Z;Not Brewing;740.056.653.611.866;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:47.535Z;Not Brewing;6.795.329.139.666.630;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:49.544Z;Not Brewing;6.317.406.414.222.960;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:51.548Z;Not Brewing;6.051.269.125.085.230;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:53.561Z;Not Brewing;6.044.768.850.864.130;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:55.567Z;Not Brewing;753.168.839.889.754;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:57.581Z;Not Brewing;7.440.941.924.011.120;33
CoffeeMachine;1,67E+12;2022-12-06T11:13:59.592Z;Not Brewing;6.699.973.618.517.430;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:01.599Z;Not Brewing;6.493.335.216.122.880;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:03.613Z;Not Brewing;60.940.559.904.231.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:05.613Z;Not Brewing;6.845.694.392.047.130;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:07.619Z;Not Brewing;6.853.875.458.272.080;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:09.626Z;Not Brewing;7.319.651.409.126.480;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:11.633Z;Not Brewing;6.818.716.449.118.440;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:13.637Z;Not Brewing;7.276.409.003.188.230;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:15.645Z;Not Brewing;6.916.928.946.009.260;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:17.654Z;Not Brewing;6.477.247.934.012.400;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:19.662Z;Not Brewing;6.567.507.983.125.870;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:21.673Z;Not Brewing;6.481.677.360.912.030;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:23.685Z;Not Brewing;748.074.049.553.312;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:25.689Z;Not Brewing;6.723.296.847.877.470;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:27.710Z;Not Brewing;758.911.947.389.491;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:29.720Z;Not Brewing;7.680.667.460.768.490;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:31.729Z;Not Brewing;60.222.211.168.746.000;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:33.743Z;Not Brewing;7.206.080.749.254.520;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:35.753Z;Not Brewing;6.659.321.498.926.470;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:37.765Z;Not Brewing;6.781.176.490.685.750;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:39.769Z;Not Brewing;6.067.818.462.119.010;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:41.782Z;Not Brewing;7.140.790.933.126.640;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:43.784Z;Not Brewing;7.368.891.050.677.890;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:45.797Z;Not Brewing;62.038.019.068.006.200;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:47.805Z;Not Brewing;7.166.220.218.318.170;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:49.815Z;Not Brewing;7.428.671.413.619.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:51.835Z;Not Brewing;6.512.185.188.095.270;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:53.835Z;Not Brewing;6.983.859.668.247.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:55.840Z;Not Brewing;667.042.789.765.718;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:57.850Z;Not Brewing;7.096.259.270.262.240;33
CoffeeMachine;1,67E+12;2022-12-06T11:14:59.878Z;Not Brewing;622.436.947.117.562;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:01.881Z;Not Brewing;774.027.974.733.028;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:03.889Z;Not Brewing;7.585.978.755.234.060;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:05.894Z;Not Brewing;6.041.354.433.208.510;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:07.898Z;Not Brewing;6.329.859.231.085.560;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:09.898Z;Not Brewing;6.484.041.231.243.480;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:11.909Z;Not Brewing;7.577.554.909.631;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:13.912Z;Not Brewing;6.459.829.284.589.710;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:15.919Z;Not Brewing;7.186.418.865.727.620;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:17.932Z;Not Brewing;7.195.679.236.245.030;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:19.938Z;Not Brewing;6.417.146.738.347.600;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:21.944Z;Not Brewing;6.826.134.627.537.690;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:23.951Z;Not Brewing;7.139.687.490.863.220;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:25.957Z;Not Brewing;6.197.987.766.035.420;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:27.973Z;Not Brewing;6.736.014.089.092.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:29.977Z;Not Brewing;7.889.776.399.846.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:31.980Z;Not Brewing;6.300.209.173.687.360;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:33.988Z;Not Brewing;6.271.866.311.572.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:36.002Z;Not Brewing;6.890.165.676.658.200;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:38.008Z;Not Brewing;6.960.755.863.948.470;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:40.013Z;Not Brewing;6.621.225.897.741.840;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:42.020Z;Not Brewing;6.390.592.340.848.060;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:44.026Z;Not Brewing;7.062.705.031.116.620;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:46.030Z;Not Brewing;6.412.590.396.793.430;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:48.038Z;Not Brewing;6.210.807.955.077.760;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:50.042Z;Not Brewing;63.831.808.857.795.400;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:52.054Z;Not Brewing;7.372.696.999.705.330;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:54.068Z;Not Brewing;6.970.844.003.358.380;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:56.073Z;Not Brewing;7.659.603.364.407.740;33
CoffeeMachine;1,67E+12;2022-12-06T11:15:58.080Z;Not Brewing;6.532.531.242.820.590;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:00.092Z;Not Brewing;7.686.312.742.172.180;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:02.106Z;Not Brewing;7.324.194.724.262.680;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:04.110Z;Not Brewing;6.908.462.773.013.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:06.118Z;Not Brewing;7.908.492.603.800.000;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:08.122Z;Not Brewing;7.412.543.584.416.250;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:10.126Z;Not Brewing;6.276.697.967.134.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:12.133Z;Not Brewing;7.193.071.856.229.650;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:14.147Z;Not Brewing;7.414.971.603.785.780;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:16.153Z;Not Brewing;707.904.053.996.676;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:18.154Z;Not Brewing;7.288.818.344.506.700;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:20.159Z;Not Brewing;7.081.100.378.682.430;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:22.168Z;Not Brewing;7.480.585.950.504.070;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:24.171Z;Not Brewing;6.451.315.177.742.820;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:26.175Z;Not Brewing;6.961.889.981.612.590;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:28.183Z;Not Brewing;7.585.387.118.358.330;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:30.186Z;Not Brewing;7.526.494.848.158.850;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:32.193Z;Not Brewing;7.823.547.095.875.720;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:34.199Z;Not Brewing;7.882.092.918.173.570;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:36.218Z;Not Brewing;662.302.311.346.369;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:38.224Z;Not Brewing;7.203.126.465.286.920;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:40.230Z;Not Brewing;7.051.604.586.790.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:42.234Z;Not Brewing;769.104.427.558.652;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:44.235Z;Not Brewing;668.145.252.190.562;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:46.247Z;Not Brewing;6.844.046.804.370.170;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:48.262Z;Not Brewing;7.052.161.631.746.580;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:50.275Z;Not Brewing;6.179.882.285.776.640;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:52.275Z;Not Brewing;6.350.748.715.275.680;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:54.281Z;Not Brewing;6.380.853.186.699.440;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:56.284Z;Not Brewing;7.875.019.055.187.410;33
CoffeeMachine;1,67E+12;2022-12-06T11:16:58.294Z;Not Brewing;7.292.218.064.745.000;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:00.309Z;Not Brewing;6.394.363.499.353.220;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:02.322Z;Not Brewing;7.379.138.268.160.080;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:04.330Z;Not Brewing;7.938.834.304.771.760;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:06.339Z;Not Brewing;7.092.516.127.492.090;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:08.346Z;Not Brewing;788.719.904.651.108;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:10.354Z;Not Brewing;6.654.852.905.813.320;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:12.356Z;Not Brewing;7.197.137.411.123.890;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:14.362Z;Not Brewing;7.381.111.735.601.130;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:16.379Z;Not Brewing;6.870.248.383.463.380;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:18.393Z;Not Brewing;7.884.926.601.229.860;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:20.396Z;Not Brewing;6.232.136.133.679.530;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:22.401Z;Not Brewing;6.598.679.691.851.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:24.409Z;Not Brewing;6.009.665.563.861.660;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:26.412Z;Not Brewing;7.216.573.199.394.530;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:28.421Z;Not Brewing;6.883.074.741.391.420;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:30.427Z;Not Brewing;6.875.423.575.510.120;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:32.431Z;Not Brewing;685.677.967.656.924;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:34.440Z;Not Brewing;6.108.196.989.161.980;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:36.444Z;Not Brewing;7.654.167.342.728.720;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:38.459Z;Not Brewing;7.795.928.772.081.280;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:40.473Z;Not Brewing;7.160.085.590.696.480;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:42.475Z;Not Brewing;7.618.159.233.136.770;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:44.496Z;Not Brewing;6.930.754.225.936.220;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:46.506Z;Not Brewing;61.547.612.361.110.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:48.520Z;Not Brewing;759.305.207.339.935;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:50.534Z;Not Brewing;7.919.129.890.857.080;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:52.548Z;Not Brewing;6.274.324.682.839.960;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:54.557Z;Not Brewing;7.745.370.397.181.330;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:56.569Z;Not Brewing;6.308.486.188.795.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:17:58.583Z;Not Brewing;62.744.617.119.525.100;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:00.597Z;Not Brewing;7.783.449.620.088.160;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:02.608Z;Not Brewing;7.063.747.718.235.800;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:04.622Z;Not Brewing;6.455.145.200.841.650;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:06.635Z;Not Brewing;6.972.935.392.418.270;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:08.644Z;Not Brewing;7.812.297.255.915.590;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:10.651Z;Not Brewing;7.048.791.435.834.560;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:12.664Z;Not Brewing;6.229.210.015.915.310;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:14.677Z;Not Brewing;6.300.517.735.184.650;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:16.684Z;Not Brewing;6.103.472.521.641.690;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:18.697Z;Not Brewing;6.242.276.478.832.370;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:20.710Z;Not Brewing;7.562.219.342.023.020;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:22.721Z;Not Brewing;7.833.671.139.793.180;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:24.723Z;Not Brewing;63.372.458.920.720.700;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:26.735Z;Not Brewing;62.014.923.917.456.100;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:28.754Z;Not Brewing;7.138.559.970.408.360;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:30.760Z;Not Brewing;7.964.717.733.722.160;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:32.766Z;Not Brewing;652.288.512.155.918;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:34.779Z;Not Brewing;7.028.132.015.896.290;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:36.793Z;Not Brewing;6.656.232.731.923.370;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:38.806Z;Not Brewing;7.091.375.198.058.780;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:40.815Z;Not Brewing;6.107.400.616.581.340;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:42.830Z;Not Brewing;718.937.137.554.329;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:44.844Z;Not Brewing;6.174.444.321.391.610;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:46.857Z;Not Brewing;7.839.766.358.099.300;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:48.867Z;Not Brewing;6.026.831.863.702.690;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:50.881Z;Not Brewing;634.280.413.757.089;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:52.883Z;Not Brewing;7.818.854.749.545.030;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:54.895Z;Not Brewing;7.179.377.635.724.490;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:56.908Z;Not Brewing;6.330.969.412.319.640;33
CoffeeMachine;1,67E+12;2022-12-06T11:18:58.923Z;Not Brewing;7.400.540.366.697.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:00.927Z;Not Brewing;7.109.694.740.807.440;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:02.931Z;Not Brewing;6.749.797.674.564.690;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:04.939Z;Not Brewing;7.449.489.452.394.380;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:06.948Z;Not Brewing;7.439.465.610.490.900;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:08.947Z;Not Brewing;7.435.847.690.334.150;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:10.948Z;Not Brewing;7.421.980.792.230.030;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:12.954Z;Not Brewing;7.292.193.566.144.150;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:14.961Z;Not Brewing;60.122.730.908.617.100;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:16.966Z;Not Brewing;6.662.509.188.266.890;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:18.973Z;Not Brewing;6.326.891.061.415.280;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:20.980Z;Not Brewing;7.595.873.282.637.120;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:22.985Z;Not Brewing;7.865.576.516.230.350;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:24.991Z;Not Brewing;7.241.857.942.643.140;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:26.997Z;Not Brewing;6.403.230.491.688.010;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:29.008Z;Not Brewing;6.703.290.931.345.750;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:31.030Z;Not Brewing;7.157.207.963.548.760;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:33.037Z;Not Brewing;7.276.305.538.862.540;33
CoffeeMachine;1,67E+12;2022-12-06T11:19:35.043Z;Not Brewing;6.215.978.664.257.630;33
